,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
182,Z4,East Asia & Pacific,"Labor force, total",2022,1268892422.0,Aggregates,Aggregates,Aggregates,,
183,Z4,East Asia & Pacific,"Labor force, total",2021,1267038684.0,Aggregates,Aggregates,Aggregates,,
184,Z4,East Asia & Pacific,"Labor force, total",2020,1249754860.0,Aggregates,Aggregates,Aggregates,,
185,Z4,East Asia & Pacific,"Labor force, total",2019,1265301322.0,Aggregates,Aggregates,Aggregates,,
186,Z4,East Asia & Pacific,"Labor force, total",2018,1260465175.0,Aggregates,Aggregates,Aggregates,,
187,Z4,East Asia & Pacific,"Labor force, total",2017,1254039633.0,Aggregates,Aggregates,Aggregates,,
188,Z4,East Asia & Pacific,"Labor force, total",2016,1251737608.0,Aggregates,Aggregates,Aggregates,,
189,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,3.88578969882738,Aggregates,Aggregates,Aggregates,,
190,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,3.97239658895814,Aggregates,Aggregates,Aggregates,,
191,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.22329838547477,Aggregates,Aggregates,Aggregates,,
192,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.12248591657027,Aggregates,Aggregates,Aggregates,,
193,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,4.36073968094378,Aggregates,Aggregates,Aggregates,,
194,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,3.89330553057754,Aggregates,Aggregates,Aggregates,,
195,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,3.8023437834359,Aggregates,Aggregates,Aggregates,,
196,4E,East Asia & Pacific (excluding high income),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,3.91171481452964,Aggregates,Aggregates,Aggregates,,
