,id,name
3242,CoHD_of_prop,Cost share for oils and fats in a least-cost healthy diet
3243,CoHD_of_ss,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet
3244,CoHD_of_ss,Cost of oils and fats relative to the starchy staples in a least-cost healthy diet
3245,CoHD_pov,Affordability of a healthy diet: ratio of cost to the food poverty line
3246,CoHD_pov,Affordability of a healthy diet: ratio of cost to the food poverty line
3247,CoHD_PPP,Cost of a healthy diet in PPP dollars
3248,CoHD_PPP,Cost of a healthy diet in PPP dollars
3249,CoHD_ss_LCU,Cost of starchy staples in local currency unit
3250,CoHD_ss_LCU,Cost of starchy staples in local currency unit
3251,CoHD_ss_PPP,Cost of starchy staples in PPP dollars
3252,CoHD_ss_PPP,Cost of starchy staples in PPP dollars
3253,CoHD_ss_prop,Cost share for starchy staples in a least-cost healthy diet
3254,CoHD_ss_prop,Cost share for starchy staples in a least-cost healthy diet
3255,CoHD_unafford_n,Millions of people who cannot afford a healthy diet
3256,CoHD_unafford_n,Millions of people who cannot afford a healthy diet
3257,CoHD_v_LCU,Cost of vegetables in local currency unit
3258,CoHD_v_LCU,Cost of vegetables in local currency unit
3259,CoHD_v_PPP,Cost of vegetables in PPP dollars
3260,CoHD_v_PPP,Cost of vegetables in PPP dollars
3261,CoHD_v_prop,Cost share for vegetables in a least-cost healthy diet
3262,CoHD_v_prop,Cost share for vegetables in a least-cost healthy diet
3263,CoHD_v_ss,Cost of vegetables relative to the starchy staples in a least-cost healthy diet
3264,CoHD_v_ss,Cost of vegetables relative to the starchy staples in a least-cost healthy diet
3265,con1,Own a mobile phone  (% age 15+)
3266,con1.1,"Own a mobile phone, women (% age 15+)"
3267,con1.10,"Own a mobile phone, urban (% age 15+)"
3268,con1.11,"Own a mobile phone, out of laborforce (% age 15+)"
3269,con1.12,"Own a mobile phone, in laborforce (% age 15+)"
3270,con1.2,"Own a mobile phone, men (% age 15+)"
3271,con1.3,"Own a mobile phone, young (% ages 15-24)"
3272,con1.4,"Own a mobile phone, older (% age 25+)"
3273,con1.5,"Own a mobile phone, primary education or less (% age 15+)"
3274,con1.6,"Own a mobile phone, secondary education or more (% age 15+)"
3275,con1.7,"Own a mobile phone, poorest 40% (% age 15+)"
3276,con1.8,"Own a mobile phone, richest 60% (% age 15+)"
3277,con1.9,"Own a mobile phone, rural (% age 15+)"
3278,con10,Can use WhatsApp on basic text phone  (% age 15+)
3279,con10.1,"Can use WhatsApp on basic text phone, women (% age 15+)"
3280,con10.10,"Can use WhatsApp on basic text phone, urban (% age 15+)"
3281,con10.11,"Can use WhatsApp on basic text phone, out of laborforce (% age 15+)"
3282,con10.12,"Can use WhatsApp on basic text phone, in laborforce (% age 15+)"
3283,con10.2,"Can use WhatsApp on basic text phone, men (% age 15+)"
3284,con10.3,"Can use WhatsApp on basic text phone, young (% ages 15-24)"
3285,con10.4,"Can use WhatsApp on basic text phone, older (% age 25+)"
3286,con10.5,"Can use WhatsApp on basic text phone, primary education or less (% age 15+)"
3287,con10.6,"Can use WhatsApp on basic text phone, secondary education or more (% age 15+)"
3288,con10.7,"Can use WhatsApp on basic text phone, poorest 40% (% age 15+)"
3289,con10.8,"Can use WhatsApp on basic text phone, richest 60% (% age 15+)"
3290,con10.9,"Can use WhatsApp on basic text phone, rural (% age 15+)"
3291,con10.s,"Can use WhatsApp on basic text phone (% basic phone owners, age 15+)"
3292,con11,SIM number registered in own name  (% age 15+)
3293,con11.1,"SIM number registered in own name, women (% age 15+)"
3294,con11.10,"SIM number registered in own name, urban (% age 15+)"
3295,con11.11,"SIM number registered in own name, out of laborforce (% age 15+)"
3296,con11.12,"SIM number registered in own name, in laborforce (% age 15+)"
3297,con11.2,"SIM number registered in own name, men (% age 15+)"
3298,con11.3,"SIM number registered in own name, young (% ages 15-24)"
3299,con11.4,"SIM number registered in own name, older (% age 25+)"
3300,con11.5,"SIM number registered in own name, primary education or less (% age 15+)"
3301,con11.6,"SIM number registered in own name, secondary education or more (% age 15+)"
3302,con11.7,"SIM number registered in own name, poorest 40% (% age 15+)"
3303,con11.8,"SIM number registered in own name, richest 60% (% age 15+)"
3304,con11.9,"SIM number registered in own name, rural (% age 15+)"
3305,con11.s,"SIM number registered in own name (% with a phone, age 15+)"
3306,con12d,Daily mobile phone use  (% age 15+)
3307,con12d.1,"Daily mobile phone use, women (% age 15+)"
3308,con12d.10,"Daily mobile phone use, urban (% age 15+)"
3309,con12d.11,"Daily mobile phone use, out of laborforce (% age 15+)"
3310,con12d.12,"Daily mobile phone use, in laborforce (% age 15+)"
3311,con12d.2,"Daily mobile phone use, men (% age 15+)"
3312,con12d.3,"Daily mobile phone use, young (% ages 15-24)"
3313,con12d.4,"Daily mobile phone use, older (% age 25+)"
3314,con12d.5,"Daily mobile phone use, primary education or less (% age 15+)"
3315,con12d.6,"Daily mobile phone use, secondary education or more (% age 15+)"
3316,con12d.7,"Daily mobile phone use, poorest 40% (% age 15+)"
3317,con12d.8,"Daily mobile phone use, richest 60% (% age 15+)"
3318,con12d.9,"Daily mobile phone use, rural (% age 15+)"
3319,con12d.s,"Daily mobile phone use (% with a phone, age 15+)"
3320,con12lm,Less than once a month mobile phone use  (% age 15+)
3321,con12m,Monthly mobile phone use  (% age 15+)
3322,con12m.1,"Monthly mobile phone use, women (% age 15+)"
3323,con12m.10,"Monthly mobile phone use, urban (% age 15+)"
3324,con12m.11,"Monthly mobile phone use, out of laborforce (% age 15+)"
3325,con12m.12,"Monthly mobile phone use, in laborforce (% age 15+)"
3326,con12m.2,"Monthly mobile phone use, men (% age 15+)"
3327,con12m.3,"Monthly mobile phone use, young (% ages 15-24)"
3328,con12m.4,"Monthly mobile phone use, older (% age 25+)"
3329,con12m.5,"Monthly mobile phone use, primary education or less (% age 15+)"
3330,con12m.6,"Monthly mobile phone use, secondary education or more (% age 15+)"
3331,con12m.7,"Monthly mobile phone use, poorest 40% (% age 15+)"
3332,con12m.8,"Monthly mobile phone use, richest 60% (% age 15+)"
3333,con12m.9,"Monthly mobile phone use, rural (% age 15+)"
3334,con12m.s,"Monthly mobile phone use (% with a phone, age 15+)"
3335,con12w,Weekly mobile phone use  (% age 15+)
3336,con12w.1,"Weekly mobile phone use, women (% age 15+)"
3337,con12w.10,"Weekly mobile phone use, urban (% age 15+)"
3338,con12w.11,"Weekly mobile phone use, out of laborforce (% age 15+)"
3339,con12w.12,"Weekly mobile phone use, in laborforce (% age 15+)"
3340,con12w.2,"Weekly mobile phone use, men (% age 15+)"
3341,con12w.3,"Weekly mobile phone use, young (% ages 15-24)"
3342,con12w.4,"Weekly mobile phone use, older (% age 25+)"
3343,con12w.5,"Weekly mobile phone use, primary education or less (% age 15+)"
3344,con12w.6,"Weekly mobile phone use, secondary education or more (% age 15+)"
3345,con12w.7,"Weekly mobile phone use, poorest 40% (% age 15+)"
3346,con12w.8,"Weekly mobile phone use, richest 60% (% age 15+)"
3347,con12w.9,"Weekly mobile phone use, rural (% age 15+)"
3348,con12w.s,"Weekly mobile phone use (% with a phone, age 15+)"
3349,con13,Used a mobile phone in the past three months  (% age 15+)
3350,con13.1,"Used a mobile phone in the past three months, women (% age 15+)"
3351,con13.10,"Used a mobile phone in the past three months, urban (% age 15+)"
3352,con13.11,"Used a mobile phone in the past three months, out of laborforce (% age 15+)"
3353,con13.12,"Used a mobile phone in the past three months, in laborforce (% age 15+)"
3354,con13.2,"Used a mobile phone in the past three months, men (% age 15+)"
3355,con13.3,"Used a mobile phone in the past three months, young (% ages 15-24)"
3356,con13.4,"Used a mobile phone in the past three months, older (% age 25+)"
3357,con13.5,"Used a mobile phone in the past three months, primary education or less (% age 15+)"
3358,con13.6,"Used a mobile phone in the past three months, secondary education or more (% age 15+)"
3359,con13.9,"Used a mobile phone in the past three months, rural (% age 15+)"
3360,con13.s,"Used a mobile phone in the past three months (% with a phone, age 15+)"
3361,con14,Read a text message on a mobile phone  (% age 15+)
3362,con14.1,"Read a text message on a mobile phone, women (% age 15+)"
3363,con14.10,"Read a text message on a mobile phone, urban (% age 15+)"
3364,con14.11,"Read a text message on a mobile phone, out of laborforce (% age 15+)"
3365,con14.12,"Read a text message on a mobile phone, in laborforce (% age 15+)"
3366,con14.2,"Read a text message on a mobile phone, men (% age 15+)"
3367,con14.3,"Read a text message on a mobile phone, young (% ages 15-24)"
3368,con14.4,"Read a text message on a mobile phone, older (% age 25+)"
3369,con14.5,"Read a text message on a mobile phone, primary education or less (% age 15+)"
3370,con14.6,"Read a text message on a mobile phone, secondary education or more (% age 15+)"
3371,con14.7,"Read a text message on a mobile phone, poorest 40% (% age 15+)"
3372,con14.8,"Read a text message on a mobile phone, richest 60% (% age 15+)"
3373,con14.9,"Read a text message on a mobile phone, rural (% age 15+)"
3374,con14.s,"Read a text message on a mobile phone (% with a phone, age 15+)"
3375,con15,"Can read and understand a text message using English letters (% who, age 15+) (% age 15+)"
3376,con15.1,"Can read and understand a text message using English letters (% who, age 15+), women (% age 15+)"
3377,con15.10,"Can read and understand a text message using English letters (% who, age 15+), urban (% age 15+)"
3378,con15.11,"Can read and understand a text message using English letters (% who, age 15+), out of laborforce (% age 15+)"
3379,con15.12,"Can read and understand a text message using English letters (% who, age 15+), in laborforce (% age 15+)"
3380,con15.2,"Can read and understand a text message using English letters (% who, age 15+), men (% age 15+)"
3381,con15.3,"Can read and understand a text message using English letters (% who, age 15+), young (% ages 15-24)"
3382,con15.4,"Can read and understand a text message using English letters (% who, age 15+), older (% age 25+)"
3383,con15.5,"Can read and understand a text message using English letters (% who, age 15+), primary education or less (% age 15+)"
3384,con15.6,"Can read and understand a text message using English letters (% who, age 15+), secondary education or more (% age 15+)"
3385,con15.7,"Can read and understand a text message using English letters (% who, age 15+), poorest 40% (% age 15+)"
3386,con15.8,"Can read and understand a text message using English letters (% who, age 15+), richest 60% (% age 15+)"
3387,con15.9,"Can read and understand a text message using English letters (% who, age 15+), rural (% age 15+)"
3388,con15.s,"Can read and understand a text message using English letters (% who read a text message, age 15+)"
3389,con16,Can send a text message on a mobile phone  (% age 15+)
3390,con16.1,"Can send a text message on a mobile phone, women (% age 15+)"
3391,con16.10,"Can send a text message on a mobile phone, urban (% age 15+)"
3392,con16.11,"Can send a text message on a mobile phone, out of laborforce (% age 15+)"
3393,con16.12,"Can send a text message on a mobile phone, in laborforce (% age 15+)"
3394,con16.2,"Can send a text message on a mobile phone, men (% age 15+)"
3395,con16.3,"Can send a text message on a mobile phone, young (% ages 15-24)"
3396,con16.4,"Can send a text message on a mobile phone, older (% age 25+)"
3397,con16.5,"Can send a text message on a mobile phone, primary education or less (% age 15+)"
3398,con16.6,"Can send a text message on a mobile phone, secondary education or more (% age 15+)"
3399,con16.7,"Can send a text message on a mobile phone, poorest 40% (% age 15+)"
3400,con16.8,"Can send a text message on a mobile phone, richest 60% (% age 15+)"
3401,con16.9,"Can send a text message on a mobile phone, rural (% age 15+)"
3402,con16.s,"Can send a text message on a mobile phone (% with a phone, age 15+)"
3403,con17a,Prefers receiving government news by SMS or text  (% age 15+)
3404,con17a.1,"Prefers receiving government news by SMS or text, women (% age 15+)"
3405,con17a.10,"Prefers receiving government news by SMS or text, urban (% age 15+)"
3406,con17a.11,"Prefers receiving government news by SMS or text, out of laborforce (% age 15+)"
3407,con17a.12,"Prefers receiving government news by SMS or text, in laborforce (% age 15+)"
3408,con17a.2,"Prefers receiving government news by SMS or text, men (% age 15+)"
3409,con17a.3,"Prefers receiving government news by SMS or text, young (% ages 15-24)"
3410,con17a.4,"Prefers receiving government news by SMS or text, older (% age 25+)"
3411,con17a.5,"Prefers receiving government news by SMS or text, primary education or less (% age 15+)"
3412,con17a.6,"Prefers receiving government news by SMS or text, secondary education or more (% age 15+)"
3413,con17a.7,"Prefers receiving government news by SMS or text, poorest 40% (% age 15+)"
3414,con17a.8,"Prefers receiving government news by SMS or text, richest 60% (% age 15+)"
3415,con17a.9,"Prefers receiving government news by SMS or text, rural (% age 15+)"
3416,con17a.s,"Prefers receiving government news by SMS or text (% with a phone, age 15+)"
3417,con17b,Prefers receiving government news by phone call  (% age 15+)
3418,con17b.1,"Prefers receiving government news by phone call, women (% age 15+)"
3419,con17b.10,"Prefers receiving government news by phone call, urban (% age 15+)"
3420,con17b.11,"Prefers receiving government news by phone call, out of laborforce (% age 15+)"
3421,con17b.12,"Prefers receiving government news by phone call, in laborforce (% age 15+)"
